name,city,region
Barangay A (Pob.),ROSARIO,REGION IV-A (CALABARZON)
Barangay B (Pob.),ROSARIO,REGION IV-A (CALABARZON)
Barangay C (Pob.),ROSARIO,REGION IV-A (CALABARZON)
Barangay D (Pob.),ROSARIO,REGION IV-A (CALABARZON)
Barangay E (Pob.),ROSARIO,REGION IV-A (CALABARZON)
Putingkahoy,ROSARIO,REGION IV-A (CALABARZON)
Quilib,ROSARIO,REGION IV-A (CALABARZON)
Salao,ROSARIO,REGION IV-A (CALABARZON)
San Carlos,ROSARIO,REGION IV-A (CALABARZON)
San Ignacio,ROSARIO,REGION IV-A (CALABARZON)
San Isidro,ROSARIO,REGION IV-A (CALABARZON)
San Jose,ROSARIO,REGION IV-A (CALABARZON)
San Roque,ROSARIO,REGION IV-A (CALABARZON)
Santa Cruz,ROSARIO,REGION IV-A (CALABARZON)
Timbugan,ROSARIO,REGION IV-A (CALABARZON)
Tiquiwan,ROSARIO,REGION IV-A (CALABARZON)
Leviste (Tubahan),ROSARIO,REGION IV-A (CALABARZON)
Tulos,ROSARIO,REGION IV-A (CALABARZON)
Aguila,SAN JOSE,REGION IV-A (CALABARZON)
Anus,SAN JOSE,REGION IV-A (CALABARZON)
Aya,SAN JOSE,REGION IV-A (CALABARZON)
Bagong Pook,SAN JOSE,REGION IV-A (CALABARZON)
Balagtasin,SAN JOSE,REGION IV-A (CALABARZON)
Balagtasin I,SAN JOSE,REGION IV-A (CALABARZON)
Banaybanay I,SAN JOSE,REGION IV-A (CALABARZON)
Banaybanay II,SAN JOSE,REGION IV-A (CALABARZON)
Bigain I,SAN JOSE,REGION IV-A (CALABARZON)
Bigain II,SAN JOSE,REGION IV-A (CALABARZON)
Calansayan,SAN JOSE,REGION IV-A (CALABARZON)
Dagatan,SAN JOSE,REGION IV-A (CALABARZON)
Don Luis,SAN JOSE,REGION IV-A (CALABARZON)
Galamay-Amo,SAN JOSE,REGION IV-A (CALABARZON)
Lalayat,SAN JOSE,REGION IV-A (CALABARZON)
Lapolapo I,SAN JOSE,REGION IV-A (CALABARZON)
Lapolapo II,SAN JOSE,REGION IV-A (CALABARZON)
Lepute,SAN JOSE,REGION IV-A (CALABARZON)
Lumil,SAN JOSE,REGION IV-A (CALABARZON)
Natunuan,SAN JOSE,REGION IV-A (CALABARZON)
Palanca,SAN JOSE,REGION IV-A (CALABARZON)
Pinagtung-Ulan,SAN JOSE,REGION IV-A (CALABARZON)
Poblacion Barangay I,SAN JOSE,REGION IV-A (CALABARZON)
Poblacion Barangay II,SAN JOSE,REGION IV-A (CALABARZON)
Poblacion Barangay III,SAN JOSE,REGION IV-A (CALABARZON)
Poblacion Barangay IV,SAN JOSE,REGION IV-A (CALABARZON)
Sabang,SAN JOSE,REGION IV-A (CALABARZON)
Salaban,SAN JOSE,REGION IV-A (CALABARZON)
Santo Cristo,SAN JOSE,REGION IV-A (CALABARZON)
Mojon-Tampoy,SAN JOSE,REGION IV-A (CALABARZON)
Taysan,SAN JOSE,REGION IV-A (CALABARZON)
Tugtug,SAN JOSE,REGION IV-A (CALABARZON)
Bigain South,SAN JOSE,REGION IV-A (CALABARZON)
Abung,SAN JUAN,REGION IV-A (CALABARZON)
Balagbag,SAN JUAN,REGION IV-A (CALABARZON)
Barualte,SAN JUAN,REGION IV-A (CALABARZON)
Bataan,SAN JUAN,REGION IV-A (CALABARZON)
Buhay Na Sapa,SAN JUAN,REGION IV-A (CALABARZON)
Bulsa,SAN JUAN,REGION IV-A (CALABARZON)
Calicanto,SAN JUAN,REGION IV-A (CALABARZON)
Calitcalit,SAN JUAN,REGION IV-A (CALABARZON)
Calubcub I,SAN JUAN,REGION IV-A (CALABARZON)
Calubcub II,SAN JUAN,REGION IV-A (CALABARZON)
Catmon,SAN JUAN,REGION IV-A (CALABARZON)
Coloconto,SAN JUAN,REGION IV-A (CALABARZON)
Escribano,SAN JUAN,REGION IV-A (CALABARZON)
Hugom,SAN JUAN,REGION IV-A (CALABARZON)
Imelda (Tubog),SAN JUAN,REGION IV-A (CALABARZON)
Janaojanao,SAN JUAN,REGION IV-A (CALABARZON)
Laiya-Ibabao,SAN JUAN,REGION IV-A (CALABARZON)
Laiya-Aplaya,SAN JUAN,REGION IV-A (CALABARZON)
Libato,SAN JUAN,REGION IV-A (CALABARZON)
Lipahan,SAN JUAN,REGION IV-A (CALABARZON)
Mabalanoy,SAN JUAN,REGION IV-A (CALABARZON)
Nagsaulay,SAN JUAN,REGION IV-A (CALABARZON)
Maraykit,SAN JUAN,REGION IV-A (CALABARZON)
Muzon,SAN JUAN,REGION IV-A (CALABARZON)
Palahanan I,SAN JUAN,REGION IV-A (CALABARZON)
Palahanan II,SAN JUAN,REGION IV-A (CALABARZON)
Palingowak,SAN JUAN,REGION IV-A (CALABARZON)
Pinagbayanan,SAN JUAN,REGION IV-A (CALABARZON)
Poblacion,SAN JUAN,REGION IV-A (CALABARZON)
Poctol,SAN JUAN,REGION IV-A (CALABARZON)
Pulangbato,SAN JUAN,REGION IV-A (CALABARZON)
Putingbuhangin,SAN JUAN,REGION IV-A (CALABARZON)
Quipot,SAN JUAN,REGION IV-A (CALABARZON)
Sampiro,SAN JUAN,REGION IV-A (CALABARZON)
Sapangan,SAN JUAN,REGION IV-A (CALABARZON)
Sico I,SAN JUAN,REGION IV-A (CALABARZON)
Sico II,SAN JUAN,REGION IV-A (CALABARZON)
Subukin,SAN JUAN,REGION IV-A (CALABARZON)
Talahiban I,SAN JUAN,REGION IV-A (CALABARZON)
Talahiban II,SAN JUAN,REGION IV-A (CALABARZON)
Ticalan,SAN JUAN,REGION IV-A (CALABARZON)
Tipaz,SAN JUAN,REGION IV-A (CALABARZON)
Abiacao,SAN LUIS,REGION IV-A (CALABARZON)
Bagong Tubig,SAN LUIS,REGION IV-A (CALABARZON)
Balagtasin,SAN LUIS,REGION IV-A (CALABARZON)
Balite,SAN LUIS,REGION IV-A (CALABARZON)
Banoyo,SAN LUIS,REGION IV-A (CALABARZON)
Boboy,SAN LUIS,REGION IV-A (CALABARZON)
Bonliw,SAN LUIS,REGION IV-A (CALABARZON)
Calumpang West,SAN LUIS,REGION IV-A (CALABARZON)
Calumpang East,SAN LUIS,REGION IV-A (CALABARZON)
Dulangan,SAN LUIS,REGION IV-A (CALABARZON)
Durungao,SAN LUIS,REGION IV-A (CALABARZON)
Locloc,SAN LUIS,REGION IV-A (CALABARZON)
Luya,SAN LUIS,REGION IV-A (CALABARZON)
Mahabang Parang,SAN LUIS,REGION IV-A (CALABARZON)
Manggahan,SAN LUIS,REGION IV-A (CALABARZON)
Muzon,SAN LUIS,REGION IV-A (CALABARZON)
San Antonio,SAN LUIS,REGION IV-A (CALABARZON)
San Isidro,SAN LUIS,REGION IV-A (CALABARZON)
San Jose,SAN LUIS,REGION IV-A (CALABARZON)
San Martin,SAN LUIS,REGION IV-A (CALABARZON)
Santa Monica,SAN LUIS,REGION IV-A (CALABARZON)
Taliba,SAN LUIS,REGION IV-A (CALABARZON)
Talon,SAN LUIS,REGION IV-A (CALABARZON)
Tejero,SAN LUIS,REGION IV-A (CALABARZON)
Tungal,SAN LUIS,REGION IV-A (CALABARZON)
Poblacion,SAN LUIS,REGION IV-A (CALABARZON)
Abelo,SAN NICOLAS,REGION IV-A (CALABARZON)
Balete,SAN NICOLAS,REGION IV-A (CALABARZON)
Baluk-baluk,SAN NICOLAS,REGION IV-A (CALABARZON)
Bancoro,SAN NICOLAS,REGION IV-A (CALABARZON)
Bangin,SAN NICOLAS,REGION IV-A (CALABARZON)
Calangay,SAN NICOLAS,REGION IV-A (CALABARZON)
Hipit,SAN NICOLAS,REGION IV-A (CALABARZON)
Maabud North,SAN NICOLAS,REGION IV-A (CALABARZON)
Maabud South,SAN NICOLAS,REGION IV-A (CALABARZON)
Munlawin,SAN NICOLAS,REGION IV-A (CALABARZON)
Pansipit,SAN NICOLAS,REGION IV-A (CALABARZON)
Poblacion,SAN NICOLAS,REGION IV-A (CALABARZON)
Santo Niño,SAN NICOLAS,REGION IV-A (CALABARZON)
Sinturisan,SAN NICOLAS,REGION IV-A (CALABARZON)
Tagudtod,SAN NICOLAS,REGION IV-A (CALABARZON)
Talang,SAN NICOLAS,REGION IV-A (CALABARZON)
Alas-as,SAN NICOLAS,REGION IV-A (CALABARZON)
Pulang-Bato,SAN NICOLAS,REGION IV-A (CALABARZON)
Alalum,SAN PASCUAL,REGION IV-A (CALABARZON)
Antipolo,SAN PASCUAL,REGION IV-A (CALABARZON)
Balimbing,SAN PASCUAL,REGION IV-A (CALABARZON)
Banaba,SAN PASCUAL,REGION IV-A (CALABARZON)
Bayanan,SAN PASCUAL,REGION IV-A (CALABARZON)
Danglayan,SAN PASCUAL,REGION IV-A (CALABARZON)
Del Pilar,SAN PASCUAL,REGION IV-A (CALABARZON)
Gelerang Kawayan,SAN PASCUAL,REGION IV-A (CALABARZON)
Ilat North,SAN PASCUAL,REGION IV-A (CALABARZON)
Ilat South,SAN PASCUAL,REGION IV-A (CALABARZON)
Kaingin,SAN PASCUAL,REGION IV-A (CALABARZON)
Laurel,SAN PASCUAL,REGION IV-A (CALABARZON)
Malaking Pook,SAN PASCUAL,REGION IV-A (CALABARZON)
Mataas Na Lupa,SAN PASCUAL,REGION IV-A (CALABARZON)
Natunuan North,SAN PASCUAL,REGION IV-A (CALABARZON)
Natunuan South,SAN PASCUAL,REGION IV-A (CALABARZON)
Padre Castillo,SAN PASCUAL,REGION IV-A (CALABARZON)
Palsahingin,SAN PASCUAL,REGION IV-A (CALABARZON)
Pila,SAN PASCUAL,REGION IV-A (CALABARZON)
Poblacion,SAN PASCUAL,REGION IV-A (CALABARZON)
Pook Ni Banal,SAN PASCUAL,REGION IV-A (CALABARZON)
Pook Ni Kapitan,SAN PASCUAL,REGION IV-A (CALABARZON)
Resplandor,SAN PASCUAL,REGION IV-A (CALABARZON)
Sambat,SAN PASCUAL,REGION IV-A (CALABARZON)
San Antonio,SAN PASCUAL,REGION IV-A (CALABARZON)
San Mariano,SAN PASCUAL,REGION IV-A (CALABARZON)
San Mateo,SAN PASCUAL,REGION IV-A (CALABARZON)
Santa Elena,SAN PASCUAL,REGION IV-A (CALABARZON)
Santo Niño,SAN PASCUAL,REGION IV-A (CALABARZON)
Antipolo,SANTA TERESITA,REGION IV-A (CALABARZON)
Bihis,SANTA TERESITA,REGION IV-A (CALABARZON)
Burol,SANTA TERESITA,REGION IV-A (CALABARZON)
Calayaan,SANTA TERESITA,REGION IV-A (CALABARZON)
Calumala,SANTA TERESITA,REGION IV-A (CALABARZON)
Cuta East,SANTA TERESITA,REGION IV-A (CALABARZON)
Cutang Cawayan,SANTA TERESITA,REGION IV-A (CALABARZON)
Irukan,SANTA TERESITA,REGION IV-A (CALABARZON)
Pacifico,SANTA TERESITA,REGION IV-A (CALABARZON)
Poblacion I,SANTA TERESITA,REGION IV-A (CALABARZON)
Saimsim,SANTA TERESITA,REGION IV-A (CALABARZON)
Sampa,SANTA TERESITA,REGION IV-A (CALABARZON)
Sinipian,SANTA TERESITA,REGION IV-A (CALABARZON)
Tambo Ibaba,SANTA TERESITA,REGION IV-A (CALABARZON)
Tambo Ilaya,SANTA TERESITA,REGION IV-A (CALABARZON)
Poblacion II,SANTA TERESITA,REGION IV-A (CALABARZON)
Poblacion III,SANTA TERESITA,REGION IV-A (CALABARZON)
Barangay I (Pob.),SANTO TOMAS,REGION IV-A (CALABARZON)
Barangay II (Pob.),SANTO TOMAS,REGION IV-A (CALABARZON)
Barangay III (Pob.),SANTO TOMAS,REGION IV-A (CALABARZON)
Barangay IV (Pob.),SANTO TOMAS,REGION IV-A (CALABARZON)
San Agustin,SANTO TOMAS,REGION IV-A (CALABARZON)
San Antonio,SANTO TOMAS,REGION IV-A (CALABARZON)
San Bartolome,SANTO TOMAS,REGION IV-A (CALABARZON)
San Felix,SANTO TOMAS,REGION IV-A (CALABARZON)
San Fernando,SANTO TOMAS,REGION IV-A (CALABARZON)
San Francisco,SANTO TOMAS,REGION IV-A (CALABARZON)
San Isidro Norte,SANTO TOMAS,REGION IV-A (CALABARZON)
San Isidro Sur,SANTO TOMAS,REGION IV-A (CALABARZON)
San Joaquin,SANTO TOMAS,REGION IV-A (CALABARZON)
San Jose,SANTO TOMAS,REGION IV-A (CALABARZON)
San Juan,SANTO TOMAS,REGION IV-A (CALABARZON)
San Luis,SANTO TOMAS,REGION IV-A (CALABARZON)
San Miguel,SANTO TOMAS,REGION IV-A (CALABARZON)
San Pablo,SANTO TOMAS,REGION IV-A (CALABARZON)
San Pedro,SANTO TOMAS,REGION IV-A (CALABARZON)
San Rafael,SANTO TOMAS,REGION IV-A (CALABARZON)
San Roque,SANTO TOMAS,REGION IV-A (CALABARZON)
San Vicente,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Ana,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Anastacia,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Clara,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Cruz,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Elena,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Maria,SANTO TOMAS,REGION IV-A (CALABARZON)
Santiago,SANTO TOMAS,REGION IV-A (CALABARZON)
Santa Teresita,SANTO TOMAS,REGION IV-A (CALABARZON)
Apacay,TAAL,REGION IV-A (CALABARZON)
Balisong,TAAL,REGION IV-A (CALABARZON)
Bihis,TAAL,REGION IV-A (CALABARZON)
Bolbok,TAAL,REGION IV-A (CALABARZON)
Buli,TAAL,REGION IV-A (CALABARZON)
Butong,TAAL,REGION IV-A (CALABARZON)
Carasuche,TAAL,REGION IV-A (CALABARZON)
Cawit,TAAL,REGION IV-A (CALABARZON)
Caysasay,TAAL,REGION IV-A (CALABARZON)
Cubamba,TAAL,REGION IV-A (CALABARZON)
Cultihan,TAAL,REGION IV-A (CALABARZON)
Gahol,TAAL,REGION IV-A (CALABARZON)
Halang,TAAL,REGION IV-A (CALABARZON)
Iba,TAAL,REGION IV-A (CALABARZON)
Ilog,TAAL,REGION IV-A (CALABARZON)
Imamawo,TAAL,REGION IV-A (CALABARZON)
Ipil,TAAL,REGION IV-A (CALABARZON)
Luntal,TAAL,REGION IV-A (CALABARZON)
Mahabang Lodlod,TAAL,REGION IV-A (CALABARZON)
Niogan,TAAL,REGION IV-A (CALABARZON)
Pansol,TAAL,REGION IV-A (CALABARZON)
Poblacion 11,TAAL,REGION IV-A (CALABARZON)
Poblacion 1,TAAL,REGION IV-A (CALABARZON)
Poblacion 10,TAAL,REGION IV-A (CALABARZON)
Poblacion 12,TAAL,REGION IV-A (CALABARZON)
Poblacion 2,TAAL,REGION IV-A (CALABARZON)
Poblacion 3,TAAL,REGION IV-A (CALABARZON)
Poblacion 4,TAAL,REGION IV-A (CALABARZON)
Poblacion 5,TAAL,REGION IV-A (CALABARZON)
Poblacion 6,TAAL,REGION IV-A (CALABARZON)
Poblacion 7,TAAL,REGION IV-A (CALABARZON)
Poblacion 8,TAAL,REGION IV-A (CALABARZON)
Poblacion 9,TAAL,REGION IV-A (CALABARZON)
Pook,TAAL,REGION IV-A (CALABARZON)
Seiran,TAAL,REGION IV-A (CALABARZON)
Laguile,TAAL,REGION IV-A (CALABARZON)
Latag,TAAL,REGION IV-A (CALABARZON)
Tierra Alta,TAAL,REGION IV-A (CALABARZON)
Tulo,TAAL,REGION IV-A (CALABARZON)
Tatlong Maria,TAAL,REGION IV-A (CALABARZON)
Poblacion 13,TAAL,REGION IV-A (CALABARZON)
Poblacion 14,TAAL,REGION IV-A (CALABARZON)
Aya,TALISAY,REGION IV-A (CALABARZON)
Balas,TALISAY,REGION IV-A (CALABARZON)
Banga,TALISAY,REGION IV-A (CALABARZON)
Buco,TALISAY,REGION IV-A (CALABARZON)
Caloocan,TALISAY,REGION IV-A (CALABARZON)
Leynes,TALISAY,REGION IV-A (CALABARZON)
Miranda,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 1,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 2,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 3,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 4,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 5,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 6,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 7,TALISAY,REGION IV-A (CALABARZON)
Poblacion Barangay 8,TALISAY,REGION IV-A (CALABARZON)
Quiling,TALISAY,REGION IV-A (CALABARZON)
Sampaloc,TALISAY,REGION IV-A (CALABARZON)
San Guillermo,TALISAY,REGION IV-A (CALABARZON)
Santa Maria,TALISAY,REGION IV-A (CALABARZON)
Tranca,TALISAY,REGION IV-A (CALABARZON)
Tumaway,TALISAY,REGION IV-A (CALABARZON)
Altura Bata,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Altura Matanda,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Altura-South,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Ambulong,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Banadero,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Bagbag,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Bagumbayan,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Balele,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Banjo East,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Banjo Laurel (Banjo West),CITY OF TANAUAN,REGION IV-A (CALABARZON)
Bilog-bilog,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Boot,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Cale,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Darasa,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Pagaspas,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Gonzales,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Hidalgo,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Janopol,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Janopol Oriental,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Laurel,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Luyos,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Mabini,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Malaking Pulo,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Maria Paz,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Maugat,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Montaña (Ik-ik),CITY OF TANAUAN,REGION IV-A (CALABARZON)
Natatas,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Pantay Matanda,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Pantay Bata,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 1,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 2,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 3,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 4,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 5,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 6,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Poblacion Barangay 7,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Sala,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Sambat,CITY OF TANAUAN,REGION IV-A (CALABARZON)
San Jose,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Santol (Doña Jacoba Garcia),CITY OF TANAUAN,REGION IV-A (CALABARZON)
Santor,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Sulpoc,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Suplang,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Talaga,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Tinurik,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Trapiche,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Ulango,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Wawa,CITY OF TANAUAN,REGION IV-A (CALABARZON)
Bacao,TAYSAN,REGION IV-A (CALABARZON)
Bilogo,TAYSAN,REGION IV-A (CALABARZON)
Bukal,TAYSAN,REGION IV-A (CALABARZON)
Dagatan,TAYSAN,REGION IV-A (CALABARZON)
Guinhawa,TAYSAN,REGION IV-A (CALABARZON)
Laurel,TAYSAN,REGION IV-A (CALABARZON)
Mabayabas,TAYSAN,REGION IV-A (CALABARZON)
Mahanadiong,TAYSAN,REGION IV-A (CALABARZON)
Mapulo,TAYSAN,REGION IV-A (CALABARZON)
Mataas Na Lupa,TAYSAN,REGION IV-A (CALABARZON)
Pag-Asa,TAYSAN,REGION IV-A (CALABARZON)
Panghayaan,TAYSAN,REGION IV-A (CALABARZON)
Piña,TAYSAN,REGION IV-A (CALABARZON)
Pinagbayanan,TAYSAN,REGION IV-A (CALABARZON)
Poblacion East,TAYSAN,REGION IV-A (CALABARZON)
Poblacion West,TAYSAN,REGION IV-A (CALABARZON)
San Isidro,TAYSAN,REGION IV-A (CALABARZON)
San Marcelino,TAYSAN,REGION IV-A (CALABARZON)
Santo Niño,TAYSAN,REGION IV-A (CALABARZON)
Tilambo,TAYSAN,REGION IV-A (CALABARZON)
Corona,TINGLOY,REGION IV-A (CALABARZON)
Gamao,TINGLOY,REGION IV-A (CALABARZON)
Makawayan,TINGLOY,REGION IV-A (CALABARZON)
Marikaban,TINGLOY,REGION IV-A (CALABARZON)
Papaya,TINGLOY,REGION IV-A (CALABARZON)
Pisa,TINGLOY,REGION IV-A (CALABARZON)
Barangay 13 (Poblacion 1),TINGLOY,REGION IV-A (CALABARZON)
Barangay 14 (Poblacion 2),TINGLOY,REGION IV-A (CALABARZON)
Barangay 15 (Poblacion 3),TINGLOY,REGION IV-A (CALABARZON)
San Isidro,TINGLOY,REGION IV-A (CALABARZON)
San Jose,TINGLOY,REGION IV-A (CALABARZON)
San Juan,TINGLOY,REGION IV-A (CALABARZON)
San Pedro,TINGLOY,REGION IV-A (CALABARZON)
Santo Tomas,TINGLOY,REGION IV-A (CALABARZON)
Talahib,TINGLOY,REGION IV-A (CALABARZON)
Acle,TUY,REGION IV-A (CALABARZON)
Bayudbud,TUY,REGION IV-A (CALABARZON)
Bolboc,TUY,REGION IV-A (CALABARZON)
Dalima,TUY,REGION IV-A (CALABARZON)
Dao,TUY,REGION IV-A (CALABARZON)
Guinhawa,TUY,REGION IV-A (CALABARZON)
Lumbangan,TUY,REGION IV-A (CALABARZON)
Luntal,TUY,REGION IV-A (CALABARZON)
Magahis,TUY,REGION IV-A (CALABARZON)
Malibu,TUY,REGION IV-A (CALABARZON)
Mataywanac,TUY,REGION IV-A (CALABARZON)
Palincaro,TUY,REGION IV-A (CALABARZON)
Luna (Pob.),TUY,REGION IV-A (CALABARZON)
Burgos (Pob.),TUY,REGION IV-A (CALABARZON)
Rizal (Pob.),TUY,REGION IV-A (CALABARZON)
Rillo (Pob.),TUY,REGION IV-A (CALABARZON)
Putol,TUY,REGION IV-A (CALABARZON)
Sabang,TUY,REGION IV-A (CALABARZON)
San Jose,TUY,REGION IV-A (CALABARZON)
Talon,TUY,REGION IV-A (CALABARZON)
Toong,TUY,REGION IV-A (CALABARZON)
Tuyon-tuyon,TUY,REGION IV-A (CALABARZON)
Banaybanay,AMADEO,REGION IV-A (CALABARZON)
Bucal,AMADEO,REGION IV-A (CALABARZON)
Dagatan,AMADEO,REGION IV-A (CALABARZON)
Halang,AMADEO,REGION IV-A (CALABARZON)
Loma,AMADEO,REGION IV-A (CALABARZON)
Maitim I,AMADEO,REGION IV-A (CALABARZON)
Maymangga,AMADEO,REGION IV-A (CALABARZON)
Minantok Kanluran,AMADEO,REGION IV-A (CALABARZON)
Pangil,AMADEO,REGION IV-A (CALABARZON)
Barangay I (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay X (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay XI (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay XII (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay II (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay III (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay IV (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay V (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay VI (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay VII (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay VIII (Pob.),AMADEO,REGION IV-A (CALABARZON)
Barangay IX (Pob.),AMADEO,REGION IV-A (CALABARZON)
Salaban,AMADEO,REGION IV-A (CALABARZON)
Talon,AMADEO,REGION IV-A (CALABARZON)
Tamacan,AMADEO,REGION IV-A (CALABARZON)
Buho,AMADEO,REGION IV-A (CALABARZON)
Minantok Silangan,AMADEO,REGION IV-A (CALABARZON)
Alima,BACOOR,REGION IV-A (CALABARZON)
Aniban I,BACOOR,REGION IV-A (CALABARZON)
Banalo,BACOOR,REGION IV-A (CALABARZON)
Bayanan,BACOOR,REGION IV-A (CALABARZON)
Daang Bukid,BACOOR,REGION IV-A (CALABARZON)
Digman,BACOOR,REGION IV-A (CALABARZON)
Dulong Bayan,BACOOR,REGION IV-A (CALABARZON)
Habay I,BACOOR,REGION IV-A (CALABARZON)
Kaingin (Pob.),BACOOR,REGION IV-A (CALABARZON)
Ligas I,BACOOR,REGION IV-A (CALABARZON)
Mabolo I,BACOOR,REGION IV-A (CALABARZON)
Maliksi I,BACOOR,REGION IV-A (CALABARZON)
Mambog I,BACOOR,REGION IV-A (CALABARZON)
Molino I,BACOOR,REGION IV-A (CALABARZON)
Niog I,BACOOR,REGION IV-A (CALABARZON)
P.F. Espiritu I (Panapaan),BACOOR,REGION IV-A (CALABARZON)
Real I,BACOOR,REGION IV-A (CALABARZON)
Salinas I,BACOOR,REGION IV-A (CALABARZON)
San Nicolas I,BACOOR,REGION IV-A (CALABARZON)
Sineguelasan,BACOOR,REGION IV-A (CALABARZON)
Tabing Dagat,BACOOR,REGION IV-A (CALABARZON)
Talaba I,BACOOR,REGION IV-A (CALABARZON)
Zapote I,BACOOR,REGION IV-A (CALABARZON)
Queens Row Central,BACOOR,REGION IV-A (CALABARZON)
Queens Row East,BACOOR,REGION IV-A (CALABARZON)
Queens Row West,BACOOR,REGION IV-A (CALABARZON)
Aniban II,BACOOR,REGION IV-A (CALABARZON)
Aniban III,BACOOR,REGION IV-A (CALABARZON)
Aniban IV,BACOOR,REGION IV-A (CALABARZON)
Aniban V,BACOOR,REGION IV-A (CALABARZON)
Campo Santo,BACOOR,REGION IV-A (CALABARZON)
Habay II,BACOOR,REGION IV-A (CALABARZON)
Ligas II,BACOOR,REGION IV-A (CALABARZON)
Ligas III,BACOOR,REGION IV-A (CALABARZON)
Mabolo II,BACOOR,REGION IV-A (CALABARZON)
Mabolo III,BACOOR,REGION IV-A (CALABARZON)
Maliksi II,BACOOR,REGION IV-A (CALABARZON)
Maliksi III,BACOOR,REGION IV-A (CALABARZON)
Mambog II,BACOOR,REGION IV-A (CALABARZON)
Mambog III,BACOOR,REGION IV-A (CALABARZON)
Mambog IV,BACOOR,REGION IV-A (CALABARZON)
Mambog V,BACOOR,REGION IV-A (CALABARZON)
Molino II,BACOOR,REGION IV-A (CALABARZON)
Molino III,BACOOR,REGION IV-A (CALABARZON)
Molino IV,BACOOR,REGION IV-A (CALABARZON)
Molino V,BACOOR,REGION IV-A (CALABARZON)
Molino VI,BACOOR,REGION IV-A (CALABARZON)
Molino VII,BACOOR,REGION IV-A (CALABARZON)
